X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood
-93.2752899,44.96332343,20833816,20-193716,2020/07/24 23:02:02+00,Unknown Trouble ,Yes,DASLT2  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,52,Tensed                                                                         ,5,Stevens Square - Loring Heights
-93.28299938,44.97368146,20831888,20-193022,2020/07/24 06:05:35+00,Suspicious Person ,Yes,DAMPRP  ,No,1,SUSPECT                                                ,1,Bodily Force,Takedown,White,Male,31,Tensed                                                                         ,1,Loring Park
-93.27912395,44.98927981,20824889,20-189689,2020/07/20 17:00:31+00,Person with a Weapon ,Yes,ASLT5   ,No,1,ARRESTEE                                               ,3,Taser,Red Dot,Black,Male,35,Tensed                                                                         ,1,North Loop
-93.27912395,44.98927981,20826108,20-189689,2020/07/20 17:00:31+00,Person with a Weapon ,Yes,ASLT5   ,No,1,ARRESTEE                                               ,3,Bodily Force,Joint Lock,Black,Male,35,Tensed                                                                         ,1,North Loop
-93.29056362,45.02123016,20823135,20-189028,2020/07/19 21:37:17+00,Emotionally Disturb Person ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,Black,Male,13,Tensed                                                                         ,4,McKinley
-93.25612122,45.01216796,20821440,20-188224,2020/07/18 20:33:59+00,Domestic Abuse-In Progress ,Yes,ASLT2   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,26,Other                                                                          ,2,Holland
-93.25612122,45.01216796,20828515,20-188224,2020/07/18 20:33:59+00,Domestic Abuse-In Progress ,Yes,ASLT2   ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,26,Assaulted Officer                                                              ,2,Holland
-93.29181556,44.99914804,20822420,20-187636,2020/07/18 02:19:43+00,Customer Trouble ,Yes,DISCON  ,No,2,INVOLVED                                               ,2,Chemical Irritant,Personal Mace,Black,Female,29,Other                                                                          ,4,Near - North
-93.30127774,45.01319848,20824592,20-187406,2020/07/17 21:26:07+00,Person with a Gun ,Yes,HANDGN  ,No,1,ARRESTEE                                               ,1,Bodily Force,Push Away,Black,Male,41,Commission of a Crime                                                          ,4,Folwell
-93.26255294,44.9657414,20830573,20-185791,2020/07/15 23:46:54+00,Unwanted Person ,No,DISCON  ,No,1,SUBJECT                                                ,1,Bodily Force,Push Away,White,Male,62,Tensed                                                                         ,3,Elliot Park
-93.26255294,44.9657414,20833710,20-185791,2020/07/15 23:46:54+00,Unwanted Person ,No,DISCON  ,No,1,SUBJECT                                                ,1,Bodily Force,Body Weight Pin,White,Male,62,Tensed                                                                         ,3,Elliot Park
-93.2778161,44.96938053,20821696,20-185492,2020/07/15 17:09:49+00,Suspicious Person ,No,NARC    ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,55,Fled on Foot                                                                   ,1,Loring Park
-93.2778161,44.96938053,20826002,20-185492,2020/07/15 17:09:49+00,Suspicious Person ,No,NARC    ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,55,Fled on Foot                                                                   ,1,Loring Park
-93.2778161,44.96938053,20833807,20-185492,2020/07/15 17:09:49+00,Suspicious Person ,No,NARC    ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,55,Fled on Foot                                                                   ,1,Loring Park
-93.27623838,44.98717165,20822525,20-185461,2020/07/15 16:18:13+00,Slumper ,No,DWIDRE  ,Yes,1,ARRESTEE                                               ,2,Bodily Force,Takedown,White,Female,22,Fled on Foot                                                                   ,1,North Loop
-93.27623838,44.98717165,20835490,20-185461,2020/07/15 16:18:13+00,Slumper ,No,DWIDRE  ,Yes,1,ARRESTEE                                               ,2,Bodily Force,Push Away,White,Female,22,Fled on Foot                                                                   ,1,North Loop
-93.29105047,44.99969389,20823149,20-184511,2020/07/14 14:11:54+00,Suspicious Person ,No,PFARM   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,27,Commission of a Crime                                                          ,4,Hawthorne
-93.29105047,44.99969389,20830419,20-184511,2020/07/14 14:11:54+00,Suspicious Person ,No,PFARM   ,No,1,ARRESTEE                                               ,1,Bodily Force,Kicks,Black,Male,27,Commission of a Crime                                                          ,4,Hawthorne
-93.29105047,44.99969389,20833815,20-184511,2020/07/14 14:11:54+00,Suspicious Person ,No,PFARM   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,27,Commission of a Crime                                                          ,4,Hawthorne
-93.25059333,44.94836761,20822921,20-184204,2020/07/14 02:14:02+00,Disturbance ,Yes,BURGB   ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,25,Fled on Foot                                                                   ,3,East Phillips
-93.25059333,44.94836761,20831993,20-184204,2020/07/14 02:14:02+00,Disturbance ,Yes,BURGB   ,Yes,3,ARRESTEE                                               ,1,Taser,Touch,Black,Male,25,Assaulted Officer                                                              ,3,East Phillips
-93.25059333,44.94836761,20833921,20-184204,2020/07/14 02:14:02+00,Disturbance ,Yes,BURGB   ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,25,Fled on Foot                                                                   ,3,East Phillips
-93.25059333,44.94836761,20833985,20-184204,2020/07/14 02:14:02+00,Disturbance ,Yes,BURGB   ,Yes,3,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,25,Assaulted Officer                                                              ,3,East Phillips
-93.25059333,44.94836761,20834027,20-184204,2020/07/14 02:14:02+00,Disturbance ,Yes,BURGB   ,Yes,3,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,25,Assaulted Officer                                                              ,3,East Phillips
-93.31086577,45.02318532,20822606,20-182252,2020/07/11 16:04:34+00,Domestic Abuse-In Progress ,Yes,DOMEN   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,36,Other                                                                          ,4,Cleveland
-93.31086577,45.02318532,20826198,20-182252,2020/07/11 16:04:34+00,Domestic Abuse-In Progress ,Yes,DOMEN   ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,36,Tensed                                                                         ,4,Cleveland
-93.31086577,45.02318532,20828620,20-182252,2020/07/11 16:04:34+00,Domestic Abuse-In Progress ,Yes,DOMEN   ,No,2,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,36,Tensed                                                                         ,4,Cleveland
-93.31086577,45.02318532,20830678,20-182252,2020/07/11 16:04:34+00,Domestic Abuse-In Progress ,Yes,DOMEN   ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,36,Other                                                                          ,4,Cleveland
-93.31086577,45.02318532,20833709,20-182252,2020/07/11 16:04:34+00,Domestic Abuse-In Progress ,Yes,DOMEN   ,No,1,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,36,Other                                                                          ,4,Cleveland
-93.27794467,44.92053809,20823069,20-181910,2020/07/11 02:51:18+00,Suspicious Vehicle ,Yes,STOLMV  ,No,1,ARRESTEE                                               ,2,Bodily Force,Takedown,White,Male,23,Other                                                                          ,5,King Field
-93.2785177,44.97553855,20824994,20-180663,2020/07/09 16:53:32+00,Damage Property-In Progress,Yes,DAMPRP  ,No,2,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,28,Commission of a Crime                                                          ,1,Downtown West
-93.2785177,44.97553855,20826579,20-180663,2020/07/09 16:53:32+00,Damage Property-In Progress,Yes,DAMPRP  ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,28,Commission of a Crime                                                          ,1,Downtown West
-93.2785177,44.97553855,20830524,20-180663,2020/07/09 16:53:32+00,Damage Property-In Progress,Yes,DAMPRP  ,No,1,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,28,Tensed                                                                         ,1,Downtown West
-93.2785177,44.97553855,20833886,20-180663,2020/07/09 16:53:32+00,Damage Property-In Progress,Yes,DAMPRP  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,28,Commission of a Crime                                                          ,1,Downtown West
-93.27729199,44.94665979,20834486,20-180208,2020/07/09 02:18:21+00,Drunk/Intoxicated Person ,No,ASLT4   ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,30,Commission of a Crime                                                          ,5,Lyndale
-93.24963832,44.96860687,20835384,20-179838,2020/07/08 18:09:50+00,Receive Information ,No,ASLT2   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,18,Commission of a Crime                                                          ,1,Cedar Riverside
-93.26839478,44.94835183,20834294,20-179692,2020/07/08 14:07:15+00,Miscellaneous ,No,DAMPRP  ,No,2,ARRESTEE                                               ,2,Bodily Force,Body Weight Pin,Black,Male,25,Verbal Non-Compliance                                                          ,3,Central
