X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood
-93.29627,45.02399101,20831882,20-112029,2020/04/28 17:50:38+00,Assist EMS Personnel ,No,OBSTRU  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,42,Other                                                                          ,4,Folwell
-93.29627,45.02399101,20833526,20-112029,2020/04/28 17:50:38+00,Assist EMS Personnel ,No,OBSTRU  ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,42,Other                                                                          ,4,Folwell
-93.22289841,44.90401337,20821599,20-111541,2020/04/28 05:59:12+00,Burglary Biz - In Progress ,Yes,BURGB   ,No,2,ARRESTEE                                               ,1,Police K9 Bite,Off Lead,Black,Female,19,Other                                                                          ,3,Morris Park
-93.22289841,44.90401337,20831987,20-111541,2020/04/28 05:59:12+00,Burglary Biz - In Progress ,Yes,BURGB   ,No,1,Citee                                                  ,1,Police K9 Bite,Off Lead,Black,Female,15,Other                                                                          ,3,Morris Park
-93.27529615,44.96574844,20830673,20-111186,2020/04/27 21:22:31+00,Disturbance ,No,OBSTRU  ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,39,Tensed                                                                         ,5,Stevens Square - Loring Heights
-93.26264471,44.9043267,20822414,20-110166,2020/04/26 21:52:49+00,Fire-Report Only ,Yes,DASLT5  ,Yes,1,INVOLVED                                               ,1,Bodily Force,Takedown,White,Male,49,Tensed                                                                         ,3,Page
-93.26264471,44.9043267,20823129,20-110166,2020/04/26 21:52:49+00,Fire-Report Only ,Yes,DASLT5  ,Yes,2,INVOLVED                                               ,1,Bodily Force,Joint Lock,White,Male,49,Tensed                                                                         ,3,Page
-93.26264471,44.9043267,20826299,20-110166,2020/04/26 21:52:49+00,Fire-Report Only ,Yes,DASLT5  ,Yes,2,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,White,Male,49,Tensed                                                                         ,3,Page
-93.26264471,44.9043267,20833866,20-110166,2020/04/26 21:52:49+00,Fire-Report Only ,Yes,DASLT5  ,Yes,1,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,White,Male,49,Tensed                                                                         ,3,Page
-93.29716867,44.99894427,20822706,20-109966,2020/04/26 17:55:57+00,Person with a Weapon ,Yes,DISCON  ,No,1,ARRESTEE                                               ,2,Bodily Force,Takedown,Unknown,Male,28,Tensed                                                                         ,4,Near - North
-93.29716867,44.99894427,20824990,20-109966,2020/04/26 17:55:57+00,Person with a Weapon ,Yes,DISCON  ,No,1,ARRESTEE                                               ,2,Bodily Force,Body Weight Pin,Unknown,Male,28,Tensed                                                                         ,4,Near - North
-93.29716867,44.99894427,20828361,20-109966,2020/04/26 17:55:57+00,Person with a Weapon ,Yes,DISCON  ,No,2,ARRESTEE                                               ,2,Bodily Force,Body Weight Pin,Unknown,Male,28,Tensed                                                                         ,4,Near - North
-93.24774186,44.97748678,20821704,20-109510,2020/04/26 01:39:30+00,Suspicious Person ,No,FLEEFT  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,40,Fled on Foot                                                                   ,1,Downtown East
-93.24774186,44.97748678,20822781,20-109510,2020/04/26 01:39:30+00,Suspicious Person ,No,FLEEFT  ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,40,Fled on Foot                                                                   ,1,Downtown East
-93.24774186,44.97748678,20825851,20-109510,2020/04/26 01:39:30+00,Suspicious Person ,No,FLEEFT  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,40,Fled on Foot                                                                   ,1,Downtown East
-93.24774186,44.97748678,20825870,20-109510,2020/04/26 01:39:30+00,Suspicious Person ,No,FLEEFT  ,No,2,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,40,Fled on Foot                                                                   ,1,Downtown East
-93.23400904,44.98043108,20824649,20-109333,2020/04/25 22:39:45+00,Suspicious Person ,No,FLEEFT  ,No,2,ARRESTEE                                               ,2,Bodily Force,Takedown,White,Male,21,Fled on Foot                                                                   ,2,Marcy Holmes
-93.30822428,44.99319453,20822519,20-107101,2020/04/23 20:38:19+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,3,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,48,Verbal Non-Compliance                                                          ,4,Willard - Hay
-93.30822428,44.99319453,20822600,20-107101,2020/04/23 20:38:19+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Neck Restraint: subject did not lose conciousness,Black,Male,48,Other                                                                          ,4,Willard - Hay
-93.30822428,44.99319453,20825745,20-107101,2020/04/23 20:38:19+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,48,Other                                                                          ,4,Willard - Hay
-93.30822428,44.99319453,20829403,20-107101,2020/04/23 20:38:19+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Knee,Black,Male,48,Other                                                                          ,4,Willard - Hay
-93.30822428,44.99319453,20831881,20-107101,2020/04/23 20:38:19+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,48,Other                                                                          ,4,Willard - Hay
-93.30822428,44.99319453,20834285,20-107101,2020/04/23 20:38:19+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,2,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,48,Tensed                                                                         ,4,Willard - Hay
-93.30822428,44.99319453,20835380,20-107101,2020/04/23 20:38:19+00,Domestic Abuse-In Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,48,Other                                                                          ,4,Willard - Hay
-93.25277184,45.01216731,20825850,20-105941,2020/04/22 19:32:49+00,Domestic ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Unknown,Female,16,Other                                                                          ,2,Holland
-93.27428374,44.97998625,20833760,20-105762,2020/04/22 17:11:03+00,Damage Property-In Progress,Yes,ASLT4   ,No,1,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,40,Verbal Non-Compliance                                                          ,1,Downtown West
-93.30847613,45.0040393,20821564,20-105619,2020/04/22 14:54:58+00,Fight ,Yes,ASLT5   ,No,1,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,28,Assaulted Officer                                                              ,4,Willard - Hay
-93.28100136,44.89148926,20826193,20-104690,2020/04/21 17:55:46+00,Domestic Abuse-In Progress ,Yes,DOMEN   ,No,1,ARRESTEE                                               ,1,Less Lethal,Bean Bag Round,Black,Male,28,Other                                                                          ,5,Windom
-93.24946754,44.97140245,20821087,20-103891,2020/04/20 23:52:51+00,Unwanted Person ,Yes,CIC     ,No,1,SUSPECT                                                ,1,Bodily Force,Takedown,Unknown,Male,30,Verbal Non-Compliance                                                          ,1,Cedar Riverside
-93.23458741,44.9874046,20828526,20-101961,2020/04/18 19:50:33+00,Domestic Abuse-In Progress ,Yes,DASTR   ,No,1,INVOLVED                                               ,3,Bodily Force,Push Away,Black,Male,42,Other                                                                          ,2,Como
-93.29341944,45.04752336,20821686,20-101642,2020/04/18 13:53:32+00,Chase on Foot ,No,STOLMV  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,28,Fled on Foot                                                                   ,4,Lind - Bohanon
-93.29341944,45.04752336,20822705,20-101642,2020/04/18 13:53:32+00,Chase on Foot ,No,STOLMV  ,No,1,ARRESTEE                                               ,1,Taser,Display,Black,Male,28,Fled on Foot                                                                   ,4,Lind - Bohanon
-93.29341944,45.04752336,20823023,20-101642,2020/04/18 13:53:32+00,Chase on Foot ,No,STOLMV  ,No,1,ARRESTEE                                               ,1,Bodily Force,Kicks,Black,Male,28,Fled on Foot                                                                   ,4,Lind - Bohanon
-93.29627,45.02399101,20834469,20-100589,2020/04/17 12:22:11+00,Suspicious Vehicle ,No,PFARM   ,No,2,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,44,Tensed                                                                         ,4,Folwell
-93.23330586,44.98874798,20824543,20-098056,2020/04/14 20:43:46+00,Unknown Trouble ,Yes,THREAT  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,32,Tensed                                                                         ,2,Como
